N M d gamma tmax seed FW_fin_energy FW_fin_opt_gap int_FW_path_energy shortest_path_energy frac_shortest_paths avg_traf_int_paths avg_len_int_paths time avg_len_shortest_path avg_traf_shortest_paths avg_traf_FW avg_traf_int_FW RGAP avg_degen_od_FW identifier num_start_end_pairs misall_traffic_1e-1 misall_traffic_1e-2 misall_traffic_1e-3 misall_traffic_1e-4 misall_traffic_1e-5 sup_paths_od_degen_rtol_1e-2 sup_paths_od_degen_rtol_1e-3 sup_paths_od_degen_rtol_1e-4 sup_paths_od_degen_rtol_1e-5 sup_paths_od_degen_rtol_1e-6 frac_integer_paths_tol_1e-02 frac_integer_paths_tol_1e-03 frac_integer_paths_tol_1e-04 frac_integer_paths_tol_1e-06 frac_integer_paths_tol_0e+00 frac_FW_flow_SP frac_sup_shortest_paths_tol_1e-2 frac_sup_shortest_paths_tol_1e-3 frac_sup_shortest_paths_tol_1e-4 frac_sup_shortest_paths_tol_1e-5 frac_sup_shortest_paths_tol_1e-6
128 41781 48.0 2.0 28957 4 1.49367582064e+06 2.0498e+00 2.12356100000e+06 3.184479e+06 1.0000e+00 5.47390e-01 1.62129e+00 4.7241e+03 1.6213e+00 2.2050e+01 2.2050e+01 2.2050e+01 6.8617e-07 2.0000e+00 exp_highM_vartmax_final 15035 0 0 0 0 0 11.588959095443965 11.588959095443965 11.588959095443965 11.588959095443965 7.395144662454273 0.378784615016395 0.378784615016395 0.37876068069218066 0.37876068069218066 0.24451305617385893 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 13 48.0 2.0 671010 14 7.99394811746e-01 7.9755e-07 2.30000000000e+01 2.500000e+01 1.0000e+00 3.71680e-02 1.76923e+00 6.4074e+03 1.7692e+00 7.4870e-03 1.0837e-02 7.4870e-03 4.9885e-07 2.0000e+00 exp_highM_vartmax_final 13 0 0 9.525304829863758e-05 0.004210860980484549 0.0714311306178406 877.6153846153846 351.0769230769231 298.38461538461536 270.61538461538464 238.23076923076923 0.0 0.0 0.0 0.0 0.0 3.61926e-01 0.016944395774926187 0.04067135334077005 0.04784428738179181 0.052845456771361106 0.06009420710159789
128 125606 48.0 2.0 28957 9 1.35333315117e+07 1.8353e+01 1.50071760000e+07 2.791392e+07 1.0000e+00 7.23500e-01 1.62331e+00 4.5647e+03 1.6233e+00 6.6373e+01 6.6373e+01 6.6373e+01 6.7807e-07 2.0000e+00 exp_highM_vartmax_final 16246 0 0 0 0 0 11.622799458328204 11.622799458328204 11.622799458328204 11.622799458328204 7.4282900406253844 0.3904510931006481 0.38952757033899654 0.38946387911405506 0.3894479563078197 0.3492508319666258 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 544989 48.0 2.0 28957 14 2.54541379688e+08 3.5028e+02 2.54616700000e+08 5.317332e+08 1.0000e+00 9.55824e-01 1.62256e+00 4.5476e+03 1.6226e+00 2.8785e+02 2.8785e+02 2.8785e+02 6.8806e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.580708661417322 11.580708661417322 11.580708661417322 11.580708661417322 7.2578740157480315 0.8355563139806491 0.8327379084715472 0.8324755178544888 0.8324369849666691 0.8252423443408949 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 261637 48.0 2.0 28957 11 5.85699790639e+07 7.8360e+01 5.88754820000e+07 1.205859e+08 1.0000e+00 9.07030e-01 1.62125e+00 4.6025e+03 1.6212e+00 1.3808e+02 1.3808e+02 1.3808e+02 6.6894e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.61466535433071 11.61466535433071 11.61466535433071 11.61466535433071 7.464812992125984 0.609413041733394 0.6024606611450215 0.6017229978940287 0.601665666553278 0.5844165771660736 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 261637 48.0 2.0 28957 0 5.86509211723e+07 7.8295e+01 5.89598330000e+07 1.237899e+08 1.0000e+00 9.07372e-01 1.62237e+00 4.5582e+03 1.6224e+00 1.3817e+02 1.3817e+02 1.3817e+02 6.6746e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.60691437007874 11.60691437007874 11.60691437007874 11.60691437007874 7.4736712598425195 0.6097111647052978 0.602495059949472 0.6017765071453961 0.6016771328214282 0.5843668900040896 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 41781 48.0 2.0 28957 1 1.49239716797e+06 2.0324e+00 2.11807800000e+06 3.192362e+06 1.0000e+00 5.47097e-01 1.62059e+00 4.7350e+03 1.6206e+00 2.2041e+01 2.2041e+01 2.2041e+01 6.8091e-07 2.0000e+00 exp_highM_vartmax_final 15024 0 0 0 0 0 11.62233759318424 11.62233759318424 11.62233759318424 11.62233759318424 7.413205537806177 0.3794069074459683 0.3794069074459683 0.3794069074459683 0.3794069074459683 0.24561403508771928 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 377610 48.0 2.0 28957 14 1.22202137438e+08 1.6334e+02 1.22321677000e+08 2.553515e+08 1.0000e+00 9.40056e-01 1.62258e+00 4.5960e+03 1.6226e+00 1.9945e+02 1.9945e+02 1.9945e+02 6.6830e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.580708661417322 11.580708661417322 11.580708661417322 11.580708661417322 7.488681102362205 0.7740525939461349 0.7689997616588544 0.7685177828976987 0.7684303911443023 0.7563782738804586 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 181282 48.0 2.0 28957 11 2.81265751332e+07 3.7124e+01 2.92042830000e+07 5.803102e+07 1.0000e+00 8.22447e-01 1.62149e+00 4.5759e+03 1.6215e+00 9.5686e+01 9.5686e+01 9.5686e+01 6.5995e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.61466535433071 11.61466535433071 11.61466535433071 11.61466535433071 7.5642224409448815 0.45085557308502777 0.4472038040180492 0.44680663276000926 0.4467514700852815 0.4207974316258647 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 125606 48.0 2.0 28957 14 1.34785628988e+07 1.7901e+01 1.49438450000e+07 2.839004e+07 1.0000e+00 7.25664e-01 1.62003e+00 4.6594e+03 1.6200e+00 6.6239e+01 6.6239e+01 6.6239e+01 6.6407e-07 2.0000e+00 exp_highM_vartmax_final 16249 0 0 0 0 0 11.580281863499293 11.580281863499293 11.580281863499293 11.580281863499293 7.522247522924488 0.3941611069534895 0.3931500087575434 0.39307039472636657 0.3930544719201312 0.35295288441634953 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 544989 48.0 2.0 28957 12 2.54648471731e+08 3.3924e+02 2.54721754000e+08 5.351940e+08 1.0000e+00 9.55993e-01 1.62291e+00 4.6312e+03 1.6229e+00 2.8791e+02 2.8791e+02 2.8791e+02 6.6610e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.606176181102363 11.606176181102363 11.606176181102363 11.606176181102363 7.505536417322834 0.8356297099574487 0.8327746064599469 0.8325085460440486 0.8324645084579688 0.8254074852886939 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 41781 48.0 2.0 28957 9 1.49870755501e+06 2.0510e+00 2.13464500000e+06 3.145813e+06 1.0000e+00 5.43415e-01 1.62402e+00 4.5166e+03 1.6240e+00 2.2088e+01 2.2088e+01 2.2088e+01 6.8424e-07 2.0000e+00 exp_highM_vartmax_final 15004 0 0 0 0 0 11.666022394028259 11.666022394028259 11.666022394028259 11.666022394028259 7.487270061316982 0.3759842990833154 0.3759842990833154 0.3759842990833154 0.3759842990833154 0.24283765347885403 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 181282 48.0 2.0 28957 5 2.81520333334e+07 3.8445e+01 2.92529580000e+07 5.740214e+07 1.0000e+00 8.21341e-01 1.62222e+00 4.5785e+03 1.6222e+00 9.5729e+01 9.5729e+01 9.5729e+01 6.8280e-07 2.0000e+00 exp_highM_vartmax_final 16255 0 0 0 0 0 11.618025223008305 11.618025223008305 11.618025223008305 11.618025223008305 7.340941248846509 0.4487538751778996 0.4451572687856489 0.4447104511203539 0.44467735351551724 0.41907083990688543 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 60301 48.0 2.0 28957 15 3.11075375521e+06 4.1714e+00 4.06244200000e+06 6.543726e+06 1.0000e+00 5.89869e-01 1.62113e+00 4.6756e+03 1.6211e+00 3.1822e+01 3.1822e+01 3.1822e+01 6.7048e-07 2.0000e+00 exp_highM_vartmax_final 15861 0 0 0 0 0 11.58918101002459 11.58918101002459 11.58918101002459 11.58918101002459 7.471092617111153 0.37906502379728363 0.37903185685146185 0.37901527337855095 0.37901527337855095 0.2847879802988342 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 1135209 48.0 2.0 28957 5 1.10346136800e+09 1.4656e+03 1.10349515000e+09 2.243480e+09 1.0000e+00 9.79544e-01 1.62186e+00 4.6341e+03 1.6219e+00 5.9933e+02 5.9933e+02 5.9933e+02 6.6411e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.618356299212598 11.618356299212598 11.618356299212598 11.618356299212598 7.491018700787402 0.9210744453224032 0.9196324201094248 0.919464169152993 0.9194509557270952 0.9170610874297156 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 181282 48.0 2.0 28957 19 2.81055281800e+07 3.7638e+01 2.91637510000e+07 5.790122e+07 1.0000e+00 8.22916e-01 1.62088e+00 4.6614e+03 1.6209e+00 9.5650e+01 9.5650e+01 9.5650e+01 6.6958e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.584768700787402 11.584768700787402 11.584768700787402 11.584768700787402 7.436884842519685 0.4523946117099326 0.44886420052735515 0.44843393166447854 0.4484008340596419 0.4227557065787006 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 377610 48.0 2.0 28957 17 1.22272752083e+08 1.6315e+02 1.22392794000e+08 2.529041e+08 1.0000e+00 9.39821e-01 1.62305e+00 4.5449e+03 1.6231e+00 1.9951e+02 1.9951e+02 1.9951e+02 6.6715e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.623523622047244 11.623523622047244 11.623523622047244 11.623523622047244 7.482160433070866 0.7734276104976033 0.7683641852705172 0.767800111225868 0.7677392018219856 0.7556579539736765 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 1638400 48.0 2.0 28957 4 2.29829635685e+09 3.0566e+03 2.29832940700e+09 4.847378e+09 1.0000e+00 9.85867e-01 1.62179e+00 4.6623e+03 1.6218e+00 8.6495e+02 8.6495e+02 8.6495e+02 6.6498e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.591781496062993 11.591781496062993 11.591781496062993 11.591781496062993 7.468380905511811 0.9455975341796875 0.9446026611328125 0.9445025634765625 0.944488525390625 0.9421685791015625 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 13 48.0 2.0 671010 2 7.95676230344e-01 7.6420e-07 2.10000000000e+01 2.100000e+01 1.0000e+00 3.82456e-02 1.61538e+00 6.4508e+03 1.6154e+00 6.8359e-03 1.0882e-02 6.8359e-03 4.8022e-07 2.0000e+00 exp_highM_vartmax_final 13 0 0 0.00011364943008623172 0.003103357568797394 0.07036712810195563 859.6153846153846 337.84615384615387 305.3076923076923 270.15384615384613 248.15384615384616 0.0 0.0 0.0 0.0 0.0 2.73842e-01 0.01145689933917009 0.02792926016267636 0.031258083102497974 0.03503938150862119 0.03837079608482588
128 87030 48.0 2.0 28957 16 6.47645400521e+06 8.6935e+00 7.78657800000e+06 1.353194e+07 1.0000e+00 6.46899e-01 1.62073e+00 4.6682e+03 1.6207e+00 4.5915e+01 4.5915e+01 4.5915e+01 6.7116e-07 2.0000e+00 exp_highM_vartmax_final 16178 0 0 0 0 0 11.560143404623563 11.560143404623563 11.560143404623563 11.560143404623563 7.42903943627148 0.3812018844076755 0.38104102033781456 0.3810295300471102 0.3810295300471102 0.31937263012754225 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 544989 48.0 2.0 28957 2 2.54228868870e+08 3.3827e+02 2.54311507000e+08 5.304377e+08 1.0000e+00 9.55660e-01 1.62157e+00 4.5958e+03 1.6216e+00 2.8767e+02 2.8767e+02 2.8767e+02 6.6528e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.63570374015748 11.63570374015748 11.63570374015748 11.63570374015748 7.482283464566929 0.8346076709805152 0.8316406386183941 0.831363568805976 0.8313287057169961 0.8241542489848419 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 377610 48.0 2.0 28957 16 1.22140316505e+08 1.6332e+02 1.22260594000e+08 2.540686e+08 1.0000e+00 9.40006e-01 1.62217e+00 4.7042e+03 1.6222e+00 1.9940e+02 1.9940e+02 1.9940e+02 6.6859e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.561515748031496 11.561515748031496 11.561515748031496 11.561515748031496 7.431102362204724 0.7750615714626201 0.7703344720743625 0.769873679192818 0.7698180662588385 0.7575223113794656 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 261637 48.0 2.0 28957 5 5.86437363363e+07 7.8877e+01 5.89506490000e+07 1.194906e+08 1.0000e+00 9.07670e-01 1.62227e+00 4.6796e+03 1.6223e+00 1.3817e+02 1.3817e+02 1.3817e+02 6.7251e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.618356299212598 11.618356299212598 11.618356299212598 11.618356299212598 7.433439960629921 0.6094283300909276 0.6022733787652358 0.601665666553278 0.6015930468549937 0.5840076136020517 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 261637 48.0 2.0 28957 4 5.84951642738e+07 7.7313e+01 5.87985750000e+07 1.230529e+08 1.0000e+00 9.07246e-01 1.62021e+00 4.6701e+03 1.6202e+00 1.3799e+02 1.3799e+02 1.3799e+02 6.6085e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.591781496062993 11.591781496062993 11.591781496062993 11.591781496062993 7.531865157480315 0.610792816000795 0.6037104843733876 0.6030760175357461 0.6029995757480785 0.5853988541376028 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 786560 48.0 2.0 28957 3 5.29697052618e+08 7.1688e+02 5.29729099000e+08 1.084248e+09 1.0000e+00 9.70628e-01 1.62178e+00 4.5688e+03 1.6218e+00 4.1524e+02 4.1524e+02 4.1524e+02 6.7668e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.586245078740157 11.586245078740157 11.586245078740157 11.586245078740157 7.371924212598425 0.8866291192026038 0.8845453620829943 0.8843495728234337 0.884322874288039 0.8794713689991863 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 261637 48.0 2.0 28957 3 5.85622469076e+07 8.0298e+01 5.88482460000e+07 1.199117e+08 1.0000e+00 9.08072e-01 1.62114e+00 4.7063e+03 1.6211e+00 1.3807e+02 1.3807e+02 1.3807e+02 6.8558e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.586245078740157 11.586245078740157 11.586245078740157 11.586245078740157 7.297121062992126 0.612073215944228 0.6049832401380538 0.6044290371774634 0.6043525953897958 0.5869238678015725 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 261637 48.0 2.0 28957 9 5.85685982842e+07 7.8009e+01 5.88751330000e+07 1.200277e+08 1.0000e+00 9.07039e-01 1.62123e+00 4.6301e+03 1.6212e+00 1.3808e+02 1.3808e+02 1.3808e+02 6.6596e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.619463582677165 11.619463582677165 11.619463582677165 11.619463582677165 7.51808562992126 0.6086983110187015 0.6019370348994981 0.6012987459724733 0.6012375925423392 0.5840993437472529 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 39 48.0 2.0 591324 13 3.48731416043e+00 2.4147e-06 6.50000000000e+01 7.300000e+01 1.0000e+00 5.88609e-02 1.66667e+00 6.5580e+03 1.6667e+00 2.1159e-02 3.0176e-02 2.1159e-02 3.4622e-07 2.0000e+00 exp_highM_vartmax_final 39 0 0 0.00015810505512406072 0.010932254793647893 0.09967412231401761 145.6153846153846 91.76923076923077 81.3076923076923 76.35897435897436 72.74358974358974 0.0 0.0 0.0 0.0 0.0 4.12200e-01 0.07966375470890562 0.12460574074883518 0.13823555807181867 0.1467762284112162 0.15527215503437383
128 41781 48.0 2.0 28957 13 1.50489845345e+06 2.0825e+00 2.16169100000e+06 3.242503e+06 1.0000e+00 5.41164e-01 1.62737e+00 4.8058e+03 1.6274e+00 2.2133e+01 2.2133e+01 2.2133e+01 6.9191e-07 2.0000e+00 exp_highM_vartmax_final 15035 0 0 0 0 0 11.669903558363817 11.669903558363817 11.669903558363817 11.669903558363817 7.417226471566345 0.37265742801751994 0.37265742801751994 0.37265742801751994 0.37265742801751994 0.23869701538977048 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 544989 48.0 2.0 28957 3 2.54278351344e+08 3.4571e+02 2.54351541000e+08 5.208428e+08 1.0000e+00 9.56034e-01 1.62173e+00 4.7085e+03 1.6217e+00 2.8770e+02 2.8770e+02 2.8770e+02 6.7979e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.586245078740157 11.586245078740157 11.586245078740157 11.586245078740157 7.301427165354331 0.835578332773689 0.8326424937017077 0.8323525795933496 0.8323213863032098 0.825246014139735 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 181282 48.0 2.0 28957 12 2.81238959925e+07 3.7306e+01 2.91928510000e+07 5.904444e+07 1.0000e+00 8.22266e-01 1.62141e+00 4.6831e+03 1.6214e+00 9.5681e+01 9.5681e+01 9.5681e+01 6.6323e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.606176181102363 11.606176181102363 11.606176181102363 11.606176181102363 7.525344488188976 0.45176575721803597 0.4478602398473097 0.44751271499652473 0.44746306858926976 0.42129389569841463 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 261637 48.0 2.0 28957 18 5.84554297426e+07 7.7599e+01 5.87373750000e+07 1.195769e+08 1.0000e+00 9.07477e-01 1.61966e+00 4.5794e+03 1.6197e+00 1.3794e+02 1.3794e+02 1.3794e+02 6.6374e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.555979330708661 11.555979330708661 11.555979330708661 11.555979330708661 7.444635826771654 0.6128338117315212 0.6059769833777333 0.6052469643055073 0.6051858108753732 0.5876921077676323 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 786560 48.0 2.0 28957 18 5.28741592606e+08 6.9658e+02 5.28776256000e+08 1.081522e+09 1.0000e+00 9.70690e-01 1.62032e+00 4.7135e+03 1.6203e+00 4.1487e+02 4.1487e+02 4.1487e+02 6.5872e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.555979330708661 11.555979330708661 11.555979330708661 11.555979330708661 7.499015748031496 0.8872203010577705 0.8851174735557363 0.8849394833197721 0.8849191415785191 0.880122304719284 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 261637 48.0 2.0 28957 7 5.86923807426e+07 7.8286e+01 5.89619250000e+07 1.211290e+08 1.0000e+00 9.08364e-01 1.62294e+00 4.6032e+03 1.6229e+00 1.3822e+02 1.3822e+02 1.3822e+02 6.6692e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.548228346456693 11.548228346456693 11.548228346456693 11.548228346456693 7.541215551181103 0.6143053161441233 0.6074293773434185 0.6067758000588602 0.6066764257348922 0.5890642378562665 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 1638400 48.0 2.0 28957 15 2.29893300619e+09 3.0620e+03 2.29896598900e+09 4.767895e+09 1.0000e+00 9.85900e-01 1.62201e+00 4.6784e+03 1.6220e+00 8.6507e+02 8.6507e+02 8.6507e+02 6.6596e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.579232283464567 11.579232283464567 11.579232283464567 11.579232283464567 7.510334645669292 0.9455584716796875 0.9445220947265625 0.9444189453125 0.944410400390625 0.942119140625 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 9 48.0 2.0 688487 18 4.26534685537e-01 6.9546e-07 1.40000000000e+01 1.400000e+01 1.0000e+00 3.41886e-02 1.55556e+00 6.4489e+03 1.5556e+00 4.5573e-03 7.7248e-03 4.5573e-03 8.1525e-07 2.0000e+00 exp_highM_vartmax_final 9 0 0 6.332659525643732e-05 0.0018789136616807088 0.13614275089665373 1357.3333333333333 997.8888888888889 893.4444444444445 481.1111111111111 328.77777777777777 0.0 0.0 0.0 0.0 0.0 2.36999e-01 0.007461117011388429 0.010394006203773783 0.011575555445127653 0.021514438304104044 0.03066562951075795
128 19 48.0 2.0 648521 13 1.17203937026e+00 1.2764e-06 3.10000000000e+01 3.100000e+01 1.0000e+00 4.04882e-02 1.63158e+00 6.5538e+03 1.6316e+00 1.0091e-02 1.5636e-02 1.0091e-02 5.4452e-07 2.0000e+00 exp_highM_vartmax_final 19 0 0 3.437022294051261e-06 0.0005792670956443454 0.1569001037688264 289.94736842105266 256.42105263157896 249.05263157894737 186.1578947368421 149.68421052631578 0.0 0.0 0.0 0.0 0.0 3.00492e-01 0.04067155488846897 0.04482116594022275 0.046002143930360756 0.05893137117343721 0.07361002931416925
128 786560 48.0 2.0 28957 12 5.30051730188e+08 7.0548e+02 5.30085984000e+08 1.113640e+09 1.0000e+00 9.70576e-01 1.62233e+00 4.5961e+03 1.6223e+00 4.1538e+02 4.1538e+02 4.1538e+02 6.6548e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.606176181102363 11.606176181102363 11.606176181102363 11.606176181102363 7.502583661417323 0.8862972945484133 0.8841448840520748 0.8839478234336859 0.8839223962571197 0.8790772477624085 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 82 48.0 2.0 510712 14 1.14429035022e+01 3.9431e-06 1.36000000000e+02 1.480000e+02 1.0000e+00 9.30712e-02 1.65854e+00 6.5740e+03 1.6585e+00 4.4271e-02 5.8143e-02 4.4271e-02 1.7229e-07 2.0000e+00 exp_highM_vartmax_final 82 0 0 6.230115141414083e-06 0.0004634741388078917 0.04778656879665188 39.81707317073171 33.68292682926829 33.073170731707314 32.08536585365854 30.73170731707317 0.0 0.0 0.0 0.0 0.0 5.39634e-01 0.27338068177010505 0.31607712818557987 0.3207884768801674 0.32922205789116415 0.3423711620371165
128 377610 48.0 2.0 28957 8 1.22152679441e+08 1.6284e+02 1.22281877000e+08 2.639953e+08 1.0000e+00 9.39945e-01 1.62225e+00 4.5779e+03 1.6223e+00 1.9941e+02 1.9941e+02 1.9941e+02 6.6654e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.602116141732283 11.602116141732283 11.602116141732283 11.602116141732283 7.463336614173229 0.7745531103519504 0.769735970975345 0.7692831227986547 0.7692275098646751 0.7569688302746219 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 1135209 48.0 2.0 28957 11 1.10397685430e+09 1.4706e+03 1.10401067000e+09 2.274674e+09 1.0000e+00 9.79540e-01 1.62224e+00 4.6032e+03 1.6222e+00 5.9947e+02 5.9947e+02 5.9947e+02 6.6605e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.61466535433071 11.61466535433071 11.61466535433071 11.61466535433071 7.484990157480315 0.9212056986863212 0.9196905591833751 0.9195346407577811 0.9195117374862251 0.9171896981084541 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 118 48.0 2.0 464224 15 2.10129392002e+01 5.8757e-06 1.78000000000e+02 1.930000e+02 9.9153e-01 1.32134e-01 1.50847e+00 6.5698e+03 1.5000e+00 5.7617e-02 7.9255e-02 5.7943e-02 1.3981e-07 2.0000e+00 exp_highM_vartmax_final 116 0 0 3.0887632933034094e-06 0.000410397015877582 0.025523360084724524 26.56896551724138 23.24137931034483 22.896551724137932 22.50862068965517 21.724137931034484 0.0 0.0 0.0 0.0 0.0 4.96882e-01 0.2909219430710728 0.32179067604602074 0.32562502573587954 0.32945231726563134 0.33884052541365317
128 19 48.0 2.0 648521 2 1.29104860763e+00 1.9362e-06 3.00000000000e+01 3.000000e+01 1.0000e+00 4.66830e-02 1.57895e+00 6.5022e+03 1.5789e+00 9.7656e-03 1.5652e-02 9.7656e-03 7.4985e-07 2.0000e+00 exp_highM_vartmax_final 19 0 0 1.684707744369701e-05 0.013255770765969429 0.21912951390841823 460.42105263157896 267.89473684210526 213.0 174.10526315789474 158.68421052631578 0.0 0.0 0.0 0.0 0.0 2.80713e-01 0.021870843867903667 0.035846184349798686 0.04372830800472436 0.05335890578126348 0.05878947399978282
128 60301 48.0 2.0 28957 7 3.11903287630e+06 4.2539e+00 4.07208200000e+06 6.537596e+06 1.0000e+00 5.88497e-01 1.62329e+00 4.7477e+03 1.6233e+00 3.1864e+01 3.1864e+01 3.1864e+01 6.8193e-07 2.0000e+00 exp_highM_vartmax_final 15912 0 0 0 0 0 11.560394670688789 11.560394670688789 11.560394670688789 11.560394670688789 7.392094017094017 0.376909172318867 0.3768925888459561 0.3768925888459561 0.3768925888459561 0.28225070894346693 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 1638400 48.0 2.0 28957 2 2.29962684675e+09 3.0702e+03 2.29965938600e+09 4.796765e+09 1.0000e+00 9.85801e-01 1.62226e+00 4.6711e+03 1.6223e+00 8.6520e+02 8.6520e+02 8.6520e+02 6.6754e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.63570374015748 11.63570374015748 11.63570374015748 11.63570374015748 7.496062992125984 0.9452294921875 0.9442083740234375 0.944097900390625 0.94408935546875 0.9418206787109376 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 19 48.0 2.0 648521 17 1.20300945972e+00 1.4206e-06 2.80000000000e+01 3.000000e+01 1.0000e+00 4.68384e-02 1.47368e+00 6.5960e+03 1.4737e+00 9.1146e-03 1.5426e-02 9.1146e-03 5.9042e-07 2.0000e+00 exp_highM_vartmax_final 19 0 0 6.892303383367752e-05 0.011367390422354899 0.0961947688371461 315.7368421052632 197.68421052631578 171.1578947368421 160.94736842105263 149.1578947368421 0.0 0.0 0.0 0.0 0.0 2.46962e-01 0.028556011283959758 0.0447687425267672 0.05060507268646662 0.05344408215869128 0.05763884245286445
128 13 48.0 2.0 671010 11 7.94388739596e-01 9.7282e-07 2.20000000000e+01 2.200000e+01 1.0000e+00 3.88278e-02 1.69231e+00 6.5010e+03 1.6923e+00 7.1615e-03 1.0805e-02 7.1615e-03 6.1231e-07 2.0000e+00 exp_highM_vartmax_final 13 0 0 0.00010417632101638558 0.01036942272689856 0.07626455257267638 923.4615384615385 340.38461538461536 275.0 243.3846153846154 219.69230769230768 0.0 0.0 0.0 0.0 0.0 3.29391e-01 0.01649289605800748 0.03882424154200097 0.04780286020772751 0.05308439693028818 0.05878342463140977
128 87030 48.0 2.0 28957 0 6.49676449512e+06 8.7463e+00 7.83721100000e+06 1.378192e+07 1.0000e+00 6.44278e-01 1.62327e+00 4.6770e+03 1.6233e+00 4.5987e+01 4.5987e+01 4.5987e+01 6.7312e-07 2.0000e+00 exp_highM_vartmax_final 16171 0 0 0 0 0 11.60571393234803 11.60571393234803 11.60571393234803 11.60571393234803 7.5012058623461755 0.378788923359761 0.37859358841778695 0.3785820981270826 0.3785820981270826 0.3172354360565322 1.00000e+00 1.0 1.0 1.0 1.0 1.0
