N M d gamma tmax seed FW_fin_energy FW_fin_opt_gap int_FW_path_energy shortest_path_energy frac_shortest_paths avg_traf_int_paths avg_len_int_paths time avg_len_shortest_path avg_traf_shortest_paths avg_traf_FW avg_traf_int_FW RGAP avg_degen_od_FW identifier num_start_end_pairs misall_traffic_1e-1 misall_traffic_1e-2 misall_traffic_1e-3 misall_traffic_1e-4 misall_traffic_1e-5 sup_paths_od_degen_rtol_1e-2 sup_paths_od_degen_rtol_1e-3 sup_paths_od_degen_rtol_1e-4 sup_paths_od_degen_rtol_1e-5 sup_paths_od_degen_rtol_1e-6 frac_integer_paths_tol_1e-02 frac_integer_paths_tol_1e-03 frac_integer_paths_tol_1e-04 frac_integer_paths_tol_1e-06 frac_integer_paths_tol_0e+00 frac_FW_flow_SP frac_sup_shortest_paths_tol_1e-2 frac_sup_shortest_paths_tol_1e-3 frac_sup_shortest_paths_tol_1e-4 frac_sup_shortest_paths_tol_1e-5 frac_sup_shortest_paths_tol_1e-6 final_t init_energy
128 5 3.0 0.5 6000 1 2.84142135624e+01 0.0000e+00 2.84142135624e+01 2.841421e+01 1.0000e+00 1.00000e+00 5.80000e+00 3.1459e-03 5.8000e+00 1.5104e-01 1.5104e-01 1.5104e-01 -6.6613e-16 2.0000e+00 exp_highM_3_gamma_05 5 0 0 0 0 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.00000e+00 1.0 1.0 1.0 1.0 1.0 2 2.84142135624e+01
128 6 3.0 0.5 6000 17 2.92426406871e+01 0.0000e+00 2.92426406871e+01 2.924264e+01 1.0000e+00 1.00000e+00 5.16667e+00 3.4230e-03 5.1667e+00 1.6146e-01 1.6146e-01 1.6146e-01 -6.6613e-16 2.0000e+00 exp_highM_3_gamma_05 6 0 0 0 0 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.00000e+00 1.0 1.0 1.0 1.0 1.0 2 2.92426406871e+01
128 19 3.0 0.5 6000 14 8.41307052100e+01 0.0000e+00 8.41307052100e+01 8.825896e+01 8.9474e-01 1.00000e+00 5.73684e+00 6.9072e-03 5.6316e+00 5.5729e-01 5.6771e-01 5.6771e-01 0.0000e+00 2.0000e+00 exp_highM_3_gamma_05 19 0 0 0 0 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 8.94737e-01 0.8947368421052632 0.8947368421052632 0.8947368421052632 0.8947368421052632 0.8947368421052632 2 9.14305356174e+01
128 19 3.0 0.5 6000 17 8.87230643573e+01 0.0000e+00 8.87230643573e+01 9.255562e+01 9.4737e-01 1.00000e+00 5.78947e+00 7.2947e-03 5.7368e+00 5.6771e-01 5.7292e-01 5.7292e-01 4.4409e-16 2.0000e+00 exp_highM_3_gamma_05 19 0 0 0 0 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 9.47368e-01 0.9473684210526315 0.9473684210526315 0.9473684210526315 0.9473684210526315 0.9473684210526315 2 9.17230643573e+01
128 19 3.0 0.5 6000 7 7.87736813679e+01 0.0000e+00 7.87736813679e+01 7.935947e+01 1.0000e+00 1.00000e+00 4.73684e+00 7.2615e-03 4.7368e+00 4.6875e-01 4.6875e-01 4.6875e-01 5.5511e-16 2.0000e+00 exp_highM_3_gamma_05 19 0 0 0 0 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.00000e+00 1.0 1.0 1.0 1.0 1.0 2 7.87736813679e+01
128 39 3.0 0.5 6000 14 1.48972612658e+02 0.0000e+00 1.48972612658e+02 1.519251e+02 9.4872e-01 1.00000e+00 5.58974e+00 1.2996e-02 5.5385e+00 1.1250e+00 1.1354e+00 1.1354e+00 1.3323e-15 2.0000e+00 exp_highM_3_gamma_05 39 0 0 0 0 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 9.48718e-01 0.9487179487179487 0.9487179487179487 0.9487179487179487 0.9487179487179487 0.9487179487179487 2 1.55746185989e+02
128 118 3.0 0.5 6000 11 2.96752065262e+02 0.0000e+00 2.96752065262e+02 3.186997e+02 9.1525e-01 1.00000e+00 5.11864e+00 4.2124e-02 5.0085e+00 3.0781e+00 3.1458e+00 3.1458e+00 1.3323e-15 2.0000e+00 exp_highM_3_gamma_05 118 0 0 0 0 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 9.15254e-01 0.9152542372881356 0.9152542372881356 0.9152542372881356 0.9152542372881356 0.9152542372881356 5 3.16829182159e+02
128 354 3.0 0.5 6000 9 5.45924889723e+02 0.0000e+00 5.45924889723e+02 5.785322e+02 7.6836e-01 1.00000e+00 5.56215e+00 1.5154e-01 5.1836e+00 9.5573e+00 1.0255e+01 1.0255e+01 -8.8818e-16 2.0000e+00 exp_highM_3_gamma_05 349 0 0 0 0 0 1.005730659025788 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 7.68362e-01 0.7664756446991404 0.7679083094555874 0.7679083094555874 0.7679083094555874 0.7679083094555874 9 5.78608246176e+02
128 6 3.0 0.5 6000 16 3.18994949366e+01 0.0000e+00 3.18994949366e+01 3.189949e+01 1.0000e+00 1.00000e+00 6.00000e+00 1.3054e-02 6.0000e+00 1.8750e-01 1.8750e-01 1.8750e-01 -4.4409e-16 2.0000e+00 exp_highM_3_gamma_05 6 0 0 0 0 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.00000e+00 1.0 1.0 1.0 1.0 1.0 2 3.18994949366e+01
128 39 3.0 0.5 6000 12 1.56645680926e+02 0.0000e+00 1.56645680926e+02 1.607885e+02 1.0000e+00 1.00000e+00 5.20513e+00 1.2740e-02 5.2051e+00 1.0573e+00 1.0573e+00 1.0573e+00 1.2212e-15 2.0000e+00 exp_highM_3_gamma_05 39 0 0 0 0 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.00000e+00 1.0 1.0 1.0 1.0 1.0 2 1.56645680926e+02
128 57 3.0 0.5 6000 2 1.77121036122e+02 0.0000e+00 1.77121036122e+02 1.861399e+02 9.6491e-01 1.00000e+00 4.96491e+00 2.1244e-02 4.9123e+00 1.4583e+00 1.4740e+00 1.4740e+00 1.1102e-15 2.0000e+00 exp_highM_3_gamma_05 57 0 0 0 0 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 9.64912e-01 0.9649122807017544 0.9649122807017544 0.9649122807017544 0.9649122807017544 0.9649122807017544 4 1.85473818358e+02
128 6 3.0 0.5 6000 13 3.30710678119e+01 0.0000e+00 3.30710678119e+01 3.307107e+01 1.0000e+00 1.00000e+00 6.00000e+00 3.3455e-03 6.0000e+00 1.8750e-01 1.8750e-01 1.8750e-01 -4.4409e-16 2.0000e+00 exp_highM_3_gamma_05 6 0 0 0 0 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.00000e+00 1.0 1.0 1.0 1.0 1.0 2 3.30710678119e+01
128 354 3.0 0.5 6000 18 5.34762686512e+02 0.0000e+00 5.34762686512e+02 5.666471e+02 7.5141e-01 1.00000e+00 5.45198e+00 1.7603e-01 4.9774e+00 9.1771e+00 1.0052e+01 1.0052e+01 -6.6613e-16 2.0000e+00 exp_highM_3_gamma_05 349 0 0 0 0 0 1.011461318051576 1.002865329512894 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 7.51412e-01 0.7421203438395415 0.7464183381088825 0.7478510028653295 0.7478510028653295 0.7478510028653295 8 5.69410905117e+02
128 170 3.0 0.5 6000 2 3.61331935598e+02 0.0000e+00 3.61331935598e+02 3.858718e+02 8.3529e-01 1.00000e+00 5.22353e+00 6.9389e-02 4.9941e+00 4.4219e+00 4.6250e+00 4.6250e+00 9.9920e-16 2.0000e+00 exp_highM_3_gamma_05 168 0 0 0 0 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 8.35294e-01 0.8333333333333334 0.8333333333333334 0.8333333333333334 0.8333333333333334 0.8333333333333334 6 3.87251310674e+02
128 738 3.0 0.5 6000 5 8.02614698630e+02 0.0000e+00 8.02614698630e+02 8.313353e+02 7.6423e-01 1.00000e+00 5.39566e+00 3.6685e-01 5.0081e+00 1.9250e+01 2.0740e+01 2.0740e+01 1.1102e-15 2.0000e+00 exp_highM_3_gamma_05 719 0 0 0 0 0 1.0194714881780251 1.0055632823365785 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 7.64228e-01 0.7566063977746871 0.760778859527121 0.7635605006954103 0.7635605006954103 0.7635605006954103 13 8.31229345734e+02
128 512 3.0 0.5 6000 19 6.64610772754e+02 0.0000e+00 6.64610772754e+02 7.047954e+02 6.2500e-01 1.00000e+00 6.05078e+00 2.9930e-01 5.2285e+00 1.3943e+01 1.6135e+01 1.6135e+01 6.6613e-16 2.0000e+00 exp_highM_3_gamma_05 504 0 0 0 0 0 1.0119047619047619 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 6.25000e-01 0.625 0.625 0.625 0.625 0.625 22 7.03707787214e+02
128 512 3.0 0.5 6000 13 6.66304302075e+02 0.0000e+00 6.66304302075e+02 7.007461e+02 7.0312e-01 1.00000e+00 5.72852e+00 2.4038e-01 5.1816e+00 1.3818e+01 1.5276e+01 1.5276e+01 5.5511e-16 2.0000e+00 exp_highM_3_gamma_05 502 0 0 0 0 0 1.0079681274900398 1.00199203187251 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 7.03125e-01 0.6942231075697212 0.6962151394422311 0.6972111553784861 0.6972111553784861 0.6972111553784861 12 7.01060056714e+02
128 512 3.0 0.5 6000 12 6.69289064841e+02 0.0000e+00 6.69289064841e+02 7.004107e+02 7.8125e-01 1.00000e+00 5.61914e+00 3.0448e-01 5.1621e+00 1.3766e+01 1.4984e+01 1.4984e+01 -2.2204e-16 2.0000e+00 exp_highM_3_gamma_05 503 0 0 0 0 0 1.0039761431411531 1.0019880715705765 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 7.81250e-01 0.7773359840954275 0.7783300198807157 0.7793240556660039 0.7793240556660039 0.7793240556660039 21 6.98724290858e+02
128 1 3.0 0.5 6000 19 6.00000000000e+00 0.0000e+00 6.00000000000e+00 6.000000e+00 1.0000e+00 1.00000e+00 6.00000e+00 1.4307e-03 6.0000e+00 3.1250e-02 3.1250e-02 3.1250e-02 0.0000e+00 2.0000e+00 exp_highM_3_gamma_05 1 0 0 0 0 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.00000e+00 1.0 1.0 1.0 1.0 1.0 2 6.00000000000e+00
128 1 3.0 0.5 6000 16 6.00000000000e+00 0.0000e+00 6.00000000000e+00 6.000000e+00 1.0000e+00 1.00000e+00 6.00000e+00 1.4188e-03 6.0000e+00 3.1250e-02 3.1250e-02 3.1250e-02 0.0000e+00 2.0000e+00 exp_highM_3_gamma_05 1 0 0 0 0 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.00000e+00 1.0 1.0 1.0 1.0 1.0 2 6.00000000000e+00
128 4 3.0 0.5 6000 10 2.04142135624e+01 0.0000e+00 2.04142135624e+01 2.041421e+01 1.0000e+00 1.00000e+00 5.25000e+00 2.4073e-03 5.2500e+00 1.0938e-01 1.0938e-01 1.0938e-01 -4.4409e-16 2.0000e+00 exp_highM_3_gamma_05 4 0 0 0 0 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.00000e+00 1.0 1.0 1.0 1.0 1.0 2 2.04142135624e+01
128 3 3.0 0.5 6000 4 1.20000000000e+01 0.0000e+00 1.20000000000e+01 1.200000e+01 1.0000e+00 1.00000e+00 4.00000e+00 2.0247e-03 4.0000e+00 6.2500e-02 6.2500e-02 6.2500e-02 -2.2204e-16 2.0000e+00 exp_highM_3_gamma_05 3 0 0 0 0 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.00000e+00 1.0 1.0 1.0 1.0 1.0 2 1.20000000000e+01
128 246 3.0 0.5 6000 3 4.50525652951e+02 0.0000e+00 4.50525652951e+02 4.906422e+02 7.0325e-01 1.00000e+00 6.05691e+00 1.5459e-01 5.3659e+00 6.8750e+00 7.7604e+00 7.7604e+00 -1.1102e-15 2.0000e+00 exp_highM_3_gamma_05 246 0 0 0 0 0 1.0040650406504066 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 7.03252e-01 0.7012195121951219 0.7032520325203252 0.7032520325203252 0.7032520325203252 0.7032520325203252 16 4.88181483566e+02
